scope_type,white_snr_db,profile_id,noise_profile_id,L,method_id,total_count,applicable_count,fit_valid_count,valid_rate,stationary_count,converged_count,max_sweep_valid_count,numerical_incomplete_count,median_joint_RMSE_deg,p90_joint_RMSE_deg,median_center_error_deg,p90_center_error_deg,median_axis_error_deg,p90_axis_error_deg,median_rho_error_deg,p90_rho_error_deg,median_rho_relative_error,p90_rho_relative_error,median_separation_vector_error_deg,p90_separation_vector_error_deg,median_score_call_count,median_SVD_call_count,median_eig_call_count,median_runtime_sec,p90_runtime_sec,paired_count,tangent_wins,ties,tangent_losses,non_tie_tangent_win_rate,median_paired_delta_deg,p90_paired_delta_deg,paired_tangent_median_RMSE_deg,paired_tangent_p90_RMSE_deg,paired_baseline_median_RMSE_deg,paired_baseline_p90_RMSE_deg,complete_likelihood_count,complete_tangent_median_RMSE_deg,complete_tangent_p90_RMSE_deg,complete_baseline_median_RMSE_deg,complete_baseline_p90_RMSE_deg,complete_wins,complete_ties,complete_losses,complete_median_delta_deg,complete_p90_delta_deg
EXACT_CELL,-6,P1,WHITE,1,TANGENT_PROFILE_SAFE,10,10,10,1,0,0,0,0,0.546119105088473,0.584715174098403,0.283132000150571,0.545492457945087,45,64.2479590583376,0.114958558739088,0.921388361860415,0.383195195796959,3.07129453953472,0.243978962605854,1.02556367999629,327.5,730.5,0,4.717509,5.49854674,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P1,WHITE,1,FULL4D_BEAMSPACE_CML_MULTISTART,10,10,10,1,5,4,1,0,0.523666936592712,0.649454316209246,0.286990499547201,0.631978838773297,45,64.4033536811953,0.244148310641504,0.921388361860415,0.813827702138348,3.07129453953472,0.33421562455853,1.0255636799963,1795,3590,0,1.59526945,2.97553314,10,4,3,3,0.571428571428571,-3.88578058618805e-16,0.0999994037307722,0.546119105088473,0.584715174098403,0.523666936592712,0.649454316209246,10,0.546119105088473,0.584715174098403,0.523666936592712,0.649454316209246,4,3,3,-3.88578058618805e-16,0.0999994037307722
EXACT_CELL,-6,P1,WHITE,1,BEAMSPACE_MUSIC_K2,10,0,0,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P1,WHITE,1,FULL4D_ELEMENT_CML_MULTISTART,10,0,0,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P2,WHITE,1,TANGENT_PROFILE_SAFE,10,10,10,1,0,0,0,0,0.565616350468402,0.818535277187244,0.419535568042419,0.806225774829854,54.4506631594049,90,0.085783156508405,1.00165525060596,0.428915782542026,5.00827625302984,0.282842712474618,1.00198039027186,353,781,0,4.4424755,4.99518935,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P2,WHITE,1,FULL4D_BEAMSPACE_CML_MULTISTART,10,10,10,1,5,0,5,0,0.6483465752845,0.801749024095447,0.601809473290969,0.794641928083592,54.1628296601799,77.9416348180307,0.0353545020234408,1.00165525060596,0.176772510117205,5.00827625302984,0.21420817895838,1.00198039027186,1799.5,3599,0,1.67616915,3.29872799,10,4,2,4,0.5,-1.11022302462516e-16,0.171433928216013,0.565616350468402,0.818535277187244,0.6483465752845,0.801749024095447,10,0.565616350468402,0.818535277187244,0.6483465752845,0.801749024095447,4,2,4,-1.11022302462516e-16,0.171433928216013
EXACT_CELL,-6,P2,WHITE,1,BEAMSPACE_MUSIC_K2,10,0,0,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P2,WHITE,1,FULL4D_ELEMENT_CML_MULTISTART,10,0,0,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P3,WHITE,1,TANGENT_PROFILE_SAFE,10,10,10,1,0,0,0,0,0.50062460986252,0.621787133803885,0.473606797749979,0.608992838087747,45,90,0.0914213562373098,0.372492235949962,0.609475708248739,2.48328157299977,0.206155281280883,0.409074456908955,333.5,741,0,4.2853059,4.36006594,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P3,WHITE,1,FULL4D_BEAMSPACE_CML_MULTISTART,10,10,10,1,4,2,4,0,0.502376521119118,0.621817399128838,0.488993540822482,0.52129506902794,39.9864542944659,90,0.0730794454301743,0.239098433944069,0.487196302867833,1.59398955962714,0.149500813324192,0.316284273062372,2452.5,4905,0,2.21392125,4.52780869,10,4,2,4,0.5,-5.55111512312578e-17,0.146171645347802,0.50062460986252,0.621787133803885,0.502376521119118,0.621817399128838,10,0.50062460986252,0.621787133803885,0.502376521119118,0.621817399128838,4,2,4,-5.55111512312578e-17,0.146171645347802
EXACT_CELL,-6,P3,WHITE,1,BEAMSPACE_MUSIC_K2,10,0,0,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P3,WHITE,1,FULL4D_ELEMENT_CML_MULTISTART,10,0,0,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P4,WHITE,1,TANGENT_PROFILE_SAFE,10,10,10,1,0,0,0,0,0.507269132684986,0.660713774265768,0.46484698416096,0.656589105316382,45,73.4085460593702,0.182842712474618,0.365737789153329,1.82842712474619,3.65737789153329,0.199174968805836,0.438138278810826,336,745.5,0,4.3950362,4.86848007,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P4,WHITE,1,FULL4D_BEAMSPACE_CML_MULTISTART,10,10,10,1,2,4,4,0,0.444582232746027,0.673466416936808,0.437453354211996,0.672467651870111,27.2749583984127,69.3141133726901,0.100468916155622,0.194816118614235,1.00468916155622,1.94816118614236,0.14146378427045,0.199772026882965,1886,3772,0,1.80112875,3.19271628,10,4,0,6,0.4,0.0117399364570256,0.356797427443181,0.507269132684986,0.660713774265768,0.444582232746027,0.673466416936808,10,0.507269132684986,0.660713774265768,0.444582232746027,0.673466416936808,4,0,6,0.0117399364570256,0.356797427443181
EXACT_CELL,-6,P4,WHITE,1,BEAMSPACE_MUSIC_K2,10,0,0,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P4,WHITE,1,FULL4D_ELEMENT_CML_MULTISTART,10,0,0,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P1,WHITE,4,TANGENT_PROFILE_SAFE,10,10,10,1,0,0,0,0,0.506380358794124,0.617484248029375,0.461106256960522,0.608276253029822,45,49.5,0.1,0.186491106406735,0.333333333333334,0.621637021355784,0.212478672477061,0.471636827772546,356,785,0,4.3139349,4.39425707,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P1,WHITE,4,FULL4D_BEAMSPACE_CML_MULTISTART,10,10,10,1,2,4,4,0,0.440291026514232,0.649485013220726,0.422225706813201,0.632010471204453,44.6378468533789,60.8852049551726,0.0994173368881754,0.298985619729086,0.331391122960585,0.996618732430288,0.227821347511574,0.305297430276978,2330,4660,0,2.0465884,3.58925069,10,4,0,6,0.4,0.0446498792370238,0.295663532095025,0.506380358794124,0.617484248029375,0.440291026514232,0.649485013220726,10,0.506380358794124,0.617484248029375,0.440291026514232,0.649485013220726,4,0,6,0.0446498792370238,0.295663532095025
EXACT_CELL,-6,P1,WHITE,4,BEAMSPACE_MUSIC_K2,10,10,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19521,0,1,0.0331025039285714,0.0415771339285714,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P1,WHITE,4,FULL4D_ELEMENT_CML_MULTISTART,10,0,0,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P2,WHITE,4,TANGENT_PROFILE_SAFE,10,10,10,1,0,0,0,0,0.505173079503934,0.715529657461661,0.356155281280883,0.709197201960697,45,90,0.140562491007567,0.435607988861049,0.702812455037837,2.17803994430526,0.282842712474618,0.510195532092651,384.5,843.5,0,4.32776595,4.39615976,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P2,WHITE,4,FULL4D_BEAMSPACE_CML_MULTISTART,10,10,10,1,2,4,4,0,0.36969843621245,0.736424408209656,0.356641590170283,0.735687527824427,57.7459839215733,82.7332420296665,0.0468421536470001,0.220458434898586,0.234210768235001,1.10229217449294,0.200677921056226,0.288744236623581,1510.5,3021,0,1.44973175,3.31281746,10,4,0,6,0.4,0.0555920186729857,0.241675068155601,0.505173079503934,0.715529657461661,0.36969843621245,0.736424408209656,10,0.505173079503934,0.715529657461661,0.36969843621245,0.736424408209656,4,0,6,0.0555920186729857,0.241675068155601
EXACT_CELL,-6,P2,WHITE,4,BEAMSPACE_MUSIC_K2,10,10,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19521,0,1,0.0336371539285714,0.0339117839285714,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P2,WHITE,4,FULL4D_ELEMENT_CML_MULTISTART,10,0,0,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P3,WHITE,4,TANGENT_PROFILE_SAFE,10,10,10,1,0,0,0,0,0.515388203202207,0.610009516526737,0.5,0.600827625302982,35.7825255885391,90,0.0500000000000016,0.297213595499959,0.333333333333347,1.98142396999974,0.249999999999999,0.328451879425971,365,808.5,0,4.25966465,4.31833792,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P3,WHITE,4,FULL4D_BEAMSPACE_CML_MULTISTART,10,10,10,1,4,2,4,0,0.489762884807568,0.619833862878409,0.47223946236114,0.610946175145403,40.9455195318751,90,0.0647955494795355,0.255869614386838,0.431970329863574,1.7057974292456,0.183711560513156,0.259279697918133,2185.5,4371,0,2.16036005,2.9334121,10,4,1,5,0.444444444444444,0.00117917106576843,0.258121511288365,0.515388203202207,0.610009516526737,0.489762884807568,0.619833862878409,10,0.515388203202207,0.610009516526737,0.489762884807568,0.619833862878409,4,1,5,0.00117917106576843,0.258121511288365
EXACT_CELL,-6,P3,WHITE,4,BEAMSPACE_MUSIC_K2,10,10,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19521,0,1,0.0337025539285714,0.0389636939285714,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P3,WHITE,4,FULL4D_ELEMENT_CML_MULTISTART,10,0,0,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P4,WHITE,4,TANGENT_PROFILE_SAFE,10,10,10,1,0,0,0,0,0.404654279160926,0.623307904053905,0.335410196624969,0.603718340429917,45,49.5,0.141421356237309,0.422492235949962,1.41421356237309,4.22492235949963,0.223681287910394,0.431535427732975,349,773,0,4.25931105,4.31831021,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P4,WHITE,4,FULL4D_BEAMSPACE_CML_MULTISTART,10,10,10,1,3,3,4,0,0.493407746075167,0.59874605517339,0.402373062348134,0.533259549378586,45,72.1064529022047,0.116440229872693,0.417992423924801,1.16440229872693,4.17992423924802,0.205172594363838,0.427917009987195,2298,4596,0,2.08370535,3.86762477,10,6,1,3,0.666666666666667,-0.0158040454416605,0.0246069437703141,0.404654279160926,0.623307904053905,0.493407746075167,0.59874605517339,10,0.404654279160926,0.623307904053905,0.493407746075167,0.59874605517339,6,1,3,-0.0158040454416605,0.0246069437703141
EXACT_CELL,-6,P4,WHITE,4,BEAMSPACE_MUSIC_K2,10,10,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19521,0,1,0.0333323539285714,0.0347330539285714,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P4,WHITE,4,FULL4D_ELEMENT_CML_MULTISTART,10,0,0,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P1,WHITE,8,TANGENT_PROFILE_SAFE,10,10,10,1,0,0,0,0,0.314420720839468,0.548895979730589,0.300000000000001,0.53851648071345,22.5000000000001,49.5,0.147213595499958,0.272362435657682,0.49071198499986,0.907874785525607,0.212478672477061,0.390482947410213,401,874.5,0,4.32249425,4.69527785,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P1,WHITE,8,FULL4D_BEAMSPACE_CML_MULTISTART,10,10,10,1,2,5,3,0,0.300662665428232,0.515530184454821,0.284459660289277,0.50453237322443,28.4775672916025,50.1309054097677,0.096173286892938,0.103067722495523,0.320577622976461,0.343559074985078,0.16075895555362,0.229764342401347,2689,5378,0,2.4673684,3.77428957,10,4,1,5,0.444444444444444,0.0127496330662099,0.0732204389704253,0.314420720839468,0.548895979730589,0.300662665428232,0.515530184454821,10,0.314420720839468,0.548895979730589,0.300662665428232,0.515530184454821,4,1,5,0.0127496330662099,0.0732204389704253
EXACT_CELL,-6,P1,WHITE,8,BEAMSPACE_MUSIC_K2,10,10,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19521,0,1,0.0335067039285714,0.0350318739285714,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P1,WHITE,8,FULL4D_ELEMENT_CML_MULTISTART,10,0,0,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P2,WHITE,8,TANGENT_PROFILE_SAFE,10,10,10,1,0,0,0,0,0.360555127546399,0.521505366114942,0.339971105402481,0.438309532279991,58.4724714676302,79.2921649262041,0.157029373110797,0.313757492758477,0.785146865553986,1.56878746379239,0.303619665020166,0.432111025509279,431,935.5,0,4.22603285,4.29565606,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P2,WHITE,8,FULL4D_BEAMSPACE_CML_MULTISTART,10,10,10,1,4,5,1,0,0.434328616936229,0.496126017141271,0.38017669466002,0.476410542501587,61.1756832979306,79.75619958726,0.0366845499042762,0.255254697556708,0.183422749521382,1.27627348778354,0.226707017851135,0.320388587808193,2281.5,4563,0,2.0569273,2.70477868,10,4,0,6,0.4,0.0165797997009936,0.0956457233458519,0.360555127546399,0.521505366114942,0.434328616936229,0.496126017141271,10,0.360555127546399,0.521505366114942,0.434328616936229,0.496126017141271,4,0,6,0.0165797997009936,0.0956457233458519
EXACT_CELL,-6,P2,WHITE,8,BEAMSPACE_MUSIC_K2,10,10,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19521,0,1,0.0337062539285714,0.0421537339285714,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P2,WHITE,8,FULL4D_ELEMENT_CML_MULTISTART,10,0,0,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P3,WHITE,8,TANGENT_PROFILE_SAFE,10,10,10,1,0,0,0,0,0.387244299208241,0.526409646632119,0.358113883008419,0.503851648071345,26.5650511770781,73.4085460593702,0.273606797749979,0.491321004339589,1.82404531833321,3.27547336226395,0.285078105935822,0.606871756045653,357.5,791.5,0,4.2387537,4.34228534,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P3,WHITE,8,FULL4D_BEAMSPACE_CML_MULTISTART,10,10,10,1,3,7,0,0,0.286071166482274,0.515911986327978,0.225679119967109,0.454438402583379,24.232941792041,76.4120047156176,0.0799662856554503,0.415634856459039,0.53310857103634,2.77089904306028,0.131467353687557,0.541532447793014,1394.5,2789,0,1.24743265,1.86977922,10,4,1,5,0.444444444444444,0.00304281639479384,0.150028931016484,0.387244299208241,0.526409646632119,0.286071166482274,0.515911986327978,10,0.387244299208241,0.526409646632119,0.286071166482274,0.515911986327978,4,1,5,0.00304281639479384,0.150028931016484
EXACT_CELL,-6,P3,WHITE,8,BEAMSPACE_MUSIC_K2,10,10,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19521,0,1,0.0331814539285714,0.0336117539285714,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P3,WHITE,8,FULL4D_ELEMENT_CML_MULTISTART,10,0,0,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P4,WHITE,8,TANGENT_PROFILE_SAFE,10,10,10,1,0,0,0,0,0.527189654856897,0.623211163638424,0.522015325445528,0.603718340429917,45,72.2775528119681,0.265028153987288,0.668999229583518,2.65028153987288,6.68999229583519,0.268302097315594,0.750637144868046,353,781.5,0,4.16259445,4.31472156,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P4,WHITE,8,FULL4D_BEAMSPACE_CML_MULTISTART,10,10,10,1,3,4,3,0,0.239825207071475,0.628578116784808,0.234550521091547,0.62045162355388,45.4681256859337,75.0138063142583,0.112093965902114,0.414167238468302,1.12093965902114,4.14167238468303,0.152056626008163,0.42494486511155,1720,3440,0,1.51870745,3.2597764,10,1,2,7,0.125,0.0987809280527289,0.330741067138172,0.527189654856897,0.623211163638424,0.239825207071475,0.628578116784808,10,0.527189654856897,0.623211163638424,0.239825207071475,0.628578116784808,1,2,7,0.0987809280527289,0.330741067138172
EXACT_CELL,-6,P4,WHITE,8,BEAMSPACE_MUSIC_K2,10,10,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19521,0,1,0.0333187039285714,0.0337132639285714,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P4,WHITE,8,FULL4D_ELEMENT_CML_MULTISTART,10,0,0,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P1,STAGE5_TOEPLITZ_CORRELATED,1,TANGENT_PROFILE_SAFE,10,10,10,1,0,0,0,0,0.509974110253459,0.617484248029375,0.504950975679639,0.608276253029822,40.2688388959872,47.6565051177078,0.1,0.224147486555925,0.333333333333334,0.747158288519752,0.212478672477061,0.506432836971678,334.5,743,0,4.1851737,4.23513007,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P1,STAGE5_TOEPLITZ_CORRELATED,1,FULL4D_BEAMSPACE_CML_MULTISTART,10,10,10,1,2,5,3,0,0.514433339800054,0.587475946968381,0.514231000878314,0.573587873472297,30.9121347891717,48.0409595401158,0.0950698278300807,0.359286801077592,0.316899426100269,1.19762267025864,0.162072622906053,0.386425695174809,1538.5,3077,0,1.3460891,2.7837053,10,6,0,4,0.6,-0.00438112883018149,0.138213020307029,0.509974110253459,0.617484248029375,0.514433339800054,0.587475946968381,10,0.509974110253459,0.617484248029375,0.514433339800054,0.587475946968381,6,0,4,-0.00438112883018149,0.138213020307029
EXACT_CELL,-6,P1,STAGE5_TOEPLITZ_CORRELATED,1,BEAMSPACE_MUSIC_K2,10,0,0,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P1,STAGE5_TOEPLITZ_CORRELATED,1,FULL4D_ELEMENT_CML_MULTISTART,10,0,0,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P2,STAGE5_TOEPLITZ_CORRELATED,1,TANGENT_PROFILE_SAFE,10,10,10,1,0,0,0,0,0.398222510950233,0.643903347574579,0.386432845054082,0.628071205209825,85.2972674654442,90,0,0.247213595499957,0,1.23606797749979,0.282842712474618,0.399999999999999,340,753.5,0,4.171513,4.26750454,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P2,STAGE5_TOEPLITZ_CORRELATED,1,FULL4D_BEAMSPACE_CML_MULTISTART,10,10,10,1,5,3,2,0,0.411131052885517,0.703359763855817,0.389986148132095,0.672984173350681,75.5314407761606,90,0.0683851692310378,0.210149285104399,0.34192584615519,1.050746425522,0.227551117052163,0.402380250901337,1634.5,3269,0,1.42467095,2.16678899,10,6,1,3,0.666666666666667,-0.00643568603327799,0.12467482087432,0.398222510950233,0.643903347574579,0.411131052885517,0.703359763855817,10,0.398222510950233,0.643903347574579,0.411131052885517,0.703359763855817,6,1,3,-0.00643568603327799,0.12467482087432
EXACT_CELL,-6,P2,STAGE5_TOEPLITZ_CORRELATED,1,BEAMSPACE_MUSIC_K2,10,0,0,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P2,STAGE5_TOEPLITZ_CORRELATED,1,FULL4D_ELEMENT_CML_MULTISTART,10,0,0,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
EXACT_CELL,-6,P3,STAGE5_TOEPLITZ_CORRELATED,1,TANGENT_PROFILE_SAFE,10,10,10,1,0,0,0,0,0.479781801814832,0.686974494299694,0.358113883008419,0.55746593153491,35.7825255885391,77.3673808788662,0.22297478611676,1.05649110640674,1.48649857411174,7.04327404271164,0.263155746576263,1.21098130274161,334.5,743.5,0,4.144462,4.19422415,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
